id,imdb_id,title_orig,title_pt,year,country,director,duration,genres,poster_path,overview,era,streaming,streaming_checked_at
793,tt0090756,Blue Velvet,Veludo Azul,1986,EUA,David Lynch,120,Mistério;Thriller;Crime;Terror,/1Nlq42CnLmkXzj7TN58c3VjlwLn.jpg,"Jeffrey Beaumont (Kyle MacLachlan), um rapaz simplório que acaba de voltar à cidade, envolve-se em uma perigosa investigação sobre os negócios de um traficante de drogas (Dennis Hopper) que mantém uma sádica relação com a bela cantora de cabaré Dorothy Vallens (Isabella Rossellini).",XX,Looke,2026-07-31
680,tt0110912,Pulp Fiction,Pulp Fiction: Tempo de Violência,1994,EUA,Quentin Tarantino,154,Thriller;Crime;Comédia,/tptjnB2LDbuUWya9Cx5sQtv5hqb.jpg,"Vincent Vega e Jules Winnfield são dois assassinos profissionais que trabalham fazendo cobranças para Marsellus Wallace, um poderosos gângster. Vega é forçado a sair com a garota do chefe, temendo passar dos limites. Enquanto isso, o pugilista Butch Coolidge se mete em apuros por ganhar uma luta que deveria perder.",XX,Paramount+,2026-07-31
244,tt0024216,King Kong,King Kong,1933,EUA,Merian C. Cooper,104,Aventura;Fantasia;Terror,/b3CrCIfY8bj9nSsdcFmozTozjyx.jpg,"Em Nova York um famoso diretor de cinema não consegue uma atriz para sua próxima produção, pois ninguém quer ir filmar em um lugar não revelado. Assim ele mesmo começa a vagar pelas ruas até que encontra uma jovem pobre, mas muito bonita, a quem imediatamente dá o emprego. A equipe viaja e vai parar em uma ilha desconhecida, na qual os nativos oferecem ""noivas"" para Kong, um gigantesco macaco. Após muitos perigos a equipe de filmagens conseguem capturar o macaco, pois pretendem levá-lo para Nova York para ser exibido. Paralelamente o símio se apaixona pela atriz.",XX,,2026-07-31
982,tt0056218,The Manchurian Candidate,Sob o Domínio do Mal,1962,EUA,John Frankenheimer,126,Thriller;Drama,/olXXYxDtscs2wZcVtd9pllvI3uL.jpg,"Após retornar como herói da Guerra da Coréia, Raymond Shaw (Laurence Harvey) e seu pelotão não conseguem se lembrar direito o que aconteceu para ele ter recebido tal condecoração. Bennett Marco (Frank Sinatra) e um outro soldado, que faziam parte do pelotão, começam a ter pesadelos horríveis sobre alguns acontecimentos vividos durante a guerra. Marco então pesquisa sobre a vida atual de Shaw, e descobre que segredos horríveis podem estar guardados sob a memória perdida, inclusive de que Shaw pode estar sendo manipulado pelos seus inimigos através de uma perigosa lavagem cerebral.",XX,MGM Plus;MGM+,2026-07-31
275,tt0116282,Fargo,Fargo: Uma Comédia de Erros,1996,Reino Unido / EUA,Joel Coen,98,Crime;Drama;Thriller,/JrnxuijI6XCKyZaiPPrJ3TbZi.jpg,Jerry Lundegaard é um vendedor de carros que se endividou e está desesperado por dinheiro. Ele contrata dois bandidos para sequestrar sua própria esposa e seu sogro o ajuda a pagar o resgate. Tudo acontece como o planejado até o momento em que os bandidos atiram em um policial.,XX,MGM Plus;MGM+,2026-07-31
705,tt0042192,All About Eve,A Malvada,1950,EUA,Joseph L. Mankiewicz,138,Drama,/cynMuhUnJgF3aCaKtR8aFTuElrF.jpg,Margo Channing é uma reconhecida atriz da Broadway que está envelhecendo e Eve Harrington é uma jovem fã que consegue se infiltrar na vida de Channing e que acaba ameaçando sua carreira e relacionamentos pessoais.,XX,Artiflix;Belas Artes à La Carte,2026-07-31
925,tt0097216,Do the Right Thing,Faça a Coisa Certa,1989,EUA,Spike Lee,120,Drama,/qMg44JbDQPHVUAsXH2gG56mAQwN.jpg,"Em um bairro onde a maioria da população é predominantemente negra, Buggin' Out, um ativista, exige que Sal, um dono de uma pizzaria, troque as fotos de seus ídolos brancos do local por fotos de ídolos negros. Quando tem seu pedido negado, o ativista passa a organizar um boicote contra a pizzaria de Sal.",XX,Globoplay;MUBI,2026-07-31
3112,tt0048424,The Night of the Hunter,O Mensageiro do Diabo,1955,EUA,Charles Laughton,92,Crime;Drama;Thriller,/rs5l1CMfAIu6sSg3ZWocCkNOBGu.jpg,"Harry Powell, um assassino em série autoproclamado pregador, se casa com uma viúva apenas para ter acesso à fortuna escondida de seu falecido marido. Os enteados de Powell, John e Pearl, tornam-se alvos de sua perseguição implacável, pois ele busca o dinheiro escondido pelo pai.",XX,Belas Artes à La Carte;Prime Video,2026-07-31
992,tt0015324,Sherlock Jr.,Bancando o Águia,1924,EUA,Buster Keaton,45,Ação;Comédia;Mistério,/pLQhs83bohZ9F7WkJgK41ljPJsr.jpg,Um projecionista de cinema que sonha em ser detetive coloca suas escassas habilidades em prática quando é incriminado por um rival por roubar o relógio de bolso do pai de sua namorada.,XX,Telecine,2026-07-31
239,tt0053291,Some Like It Hot,Quanto Mais Quente Melhor,1959,EUA,Billy Wilder,122,Comédia;Romance;Crime,/bmaiDTzvS9OCqgKRqG5nEQFIZeS.jpg,"Em 1929, Joe e Jerry, dois músicos desempregados, testemunham sem querer o cruel Massacre do Dia de São Valentim. Desesperados para não serem pegos pelos gangsters, eles se disfarçam de mulheres e entram para um grupo feminino musical, que está indo para Miami fazer shows. Joe se apaixona por Sugar, a garota problema do grupo, enquanto um milionário se apaixona pelo disfarce de Jerry, tudo isso em meio a uma convenção de criminosos, que também está acontecendo em Miami.",XX,MGM Plus;MGM+;MUBI,2026-07-31
3121,tt0073440,Nashville,Nashville,1975,EUA,Robert Altman,160,Drama;Comédia;Música,/twl4ovyjb8muFKvZmcCDzPR0hy1.jpg,"A história de vários personagens ligados ao mundo da música se cruza na cidade de Nashville, capital do Tennessee. Barbara Jean é considerada a rainha do local, mas está à beira de um colapso; Linnea e Delbert Reese mantém um casamento instável e possuem filho deficiente; Opal é um jornalista britânico a trabalho na cidade. Clássico dirigido por Altman, indicado em cinco categorias do Oscar e ganhador da estatueta de melhor canção - ""I'm Easy"", de Keith Carradine.",XX,,2026-07-31
630,tt0032138,The Wizard of Oz,O Mágico de Oz,1939,EUA,Victor Fleming,101,Aventura;Fantasia;Família,/skT3EcFUSWSCpe7XUKTQR8ZTp57.jpg,"Dorothy e seu cachorro Totó são levados para a terra mágica de Oz quando um ciclone passa pela fazenda de seus avós no Kansas. Eles viajam em direção à Cidade Esmeralda para encontrar o Mago Oz e no caminho encontram um Espantalho, que precisa de um cérebro, um Homem de Lata sem um coração e um Leão Covarde que quer coragem. O Mago pede ao grupo que tragam a vassoura da Bruxa Malvada do Oeste a fim de ganharem sua ajuda.",XX,Belas Artes à La Carte;HBO Max;Telecine,2026-07-31
976,tt0051036,Sweet Smell of Success,A Embriaguez do Sucesso,1957,EUA,Alexander Mackendrick,96,Drama,/1684WuhWjpiLoS6v2KBr7lDQZ3G.jpg,"O colunista nova-iorquino J.J. Hunsecker exerce considerável influência sobre a opinião pública com sua coluna sobre a Broadway, mas uma coisa que ele não consegue controlar é sua irmã mais nova, Susan, que namora o aspirante a guitarrista de jazz Steve Dallas. Hunsecker desaprova veementemente o romance e contrata o publicitário Sidney Falco para encontrar uma maneira de separar o casal, não importa quão cruel seja o método.",XX,,2026-07-31
68,tt0088846,Brazil,Brazil: O Filme,1985,Reino Unido / EUA,Terry Gilliam,132,Comédia;Ficção científica,/rsVIiNuCzWYZCyadMiBDFq6IuwH.jpg,"Sam Lowry vive num Estado totalitário, controlado pelos computadores e pela burocracia. Neste Estado, que lida com o terrorismo, todos são governados por fichas e cartões de crédito e ainda precisam pagar por tudo, até mesmo a permanência na prisão. Neste mundo opressivo, Sam acaba se apaixonando por Jill, uma terrorista.",XX,Disney Plus;Prime Video,2026-07-31
11549,tt0049366,Invasion of the Body Snatchers,Vampiros de Almas,1956,EUA,Don Siegel,80,Ficção científica;Terror;Thriller,/4eaAZ1UiTz3VzOSny7LzjycqvpU.jpg,"A trama é sobre o médico Miles Bennell. Após voltar de um congresso para a sua cidade natal, ele se depara com um fenômeno estranho: diversas pessoas afirmam que seus parentes não são os mesmos, apesar de manterem a aparência física e as lembranças. Incrédulo no início, aos poucos Bennell vai descobrindo que tudo faz parte de uma invasão alienígena, que assume a forma das pessoas para conquistar seu objetivo.",XX,Filmicca,2026-07-31
3133,tt0069762,Badlands,Terra de Ninguém,1974,EUA,Terrence Malick,94,Drama;Romance;Crime,/86cAh8xTUV6mlgIYAchz2zMB6uD.jpg,"Fort Dupree, Dakota do Sul, 1959. Kit Carruthers é um jovem peão psicologicamente desequilibrado, que mata o pai de Holly Sargis, sua namorada de 15 anos, que não aprovava o relacionamento deles. Kit e Holly fogem juntos para Montana, enquanto Carruthers faz mais vítimas, o que faz a polícia ir em seu encalço.",XX,,2026-07-31
931,tt0069995,Don't Look Now,Inverno de Sangue em Veneza,1973,Itália / Reino Unido,Nicolas Roeg,110,Thriller;Drama;Terror,/9rOCKHdxeiMRlCH1lrNl0HYBaam.jpg,"Após um trágico acidente que matou sua filha, o casal Laura e John Baxter muda-se para Veneza, afim de esquecer a tragédia. Porém, quando chegam lá, uma estranha mulher começa a dizer que sua filha está enviando mensagens do mundo dos mortos, e os dois iniciam uma perigosa relação de curiosidade sobre o outro lado da vida.",XX,,2026-07-31
770,tt0031381,Gone with the Wind,...E o Vento Levou,1939,EUA,Victor Fleming,238,Drama;Guerra;Romance,/jYNxBGPznKSJjNqp1N713oTli0m.jpg,"Scarlett O'Hara é uma jovem mimada que consegue tudo o que quer. No entanto, algo falta em sua vida: o amor de Ashley Wilkes, um nobre sulista que deve se casar com a sua prima Melanie. Tudo muda quando a Guerra Civil americana explode e Scarlett precisa lutar para sobreviver e manter a fazenda da família.",XX,HBO Max;Oldflix;Telecine,2026-07-31
289,tt0034583,Casablanca,Casablanca,1943,EUA,Michael Curtiz,102,Drama;Romance,/3XxWPlKMfSTDCpWRgjljm5Xw5zX.jpg,"Durante a Segunda Guerra Mundial, muitos fugitivos tentavam escapar dos nazistas por uma rota que passava pela cidade de Casablanca. O exilado americano Rick Blaine encontrou refúgio na cidade, dirigindo uma das principais casas noturnas da região. Clandestinamente, tentando despistar o Capitão Renault, ele ajuda refugiados, possibilitando que eles fujam para os Estados Unidos. Quando um casal pede sua ajuda para deixar o país, ele reencontra uma grande paixão do passado, a bela Ilsa. Este amor vai encontrar uma nova vida e eles vão lutar para fugir juntos.",XX,HBO Max;Oldflix;Telecine,2026-07-31
1585,tt0038650,It's a Wonderful Life,A Felicidade Não Se Compra,1946,EUA,Frank Capra,130,Drama;Família;Fantasia,/u9oQTcUTcWxJwv60JkGVjIBzfuB.jpg,"Em Bedford Falls, no Natal, George Bailey, que sempre ajudou a todos, pensa em se suicidar saltando de uma ponte, em razão das maquinações de Henry Potter, o homem mais rico da região. Mas tantas pessoas oram por ele que Clarence, um anjo que espera há 220 anos para ganhar asas, é mandado à Terra para tentar fazer George mudar de ideia, mostrando sua importância para todos através de flashbacks.",XX,Belas Artes à La Carte;Looke;Oldflix,2026-07-31
872,tt0045152,Singin' in the Rain,Cantando na Chuva,1952,EUA,Stanley Donen,103,Comédia;Romance,/tLUOxyl1myKTQGMTCnuA9RRArHS.jpg,"Em 1927, Hollywood, está um verdadeiro rebuliço com a transição do cinema mudo para o falado. Don Lockwood e Lina Lamont, o casal mais querido do cinema mudo, se prepara para rodar um musical. Mas, infelizmente, Lina não só não sabe cantar como tem uma voz horrível. A estreante, Kathy Selden, é chamada a emprestar sua voz à estrela. As gravações são uma confusão, mas tudo piora quando Don se apaixona pela doce Kathy. Ao lado de seu inseparável amigo, o compositor Cosmo Brown, ele tenta mostrar ao mundo o talento de Kathy.",XX,HBO Max;Oldflix;Telecine,2026-07-31
654,tt0047296,On the Waterfront,Sindicato de Ladrões,1954,EUA,Elia Kazan,108,Crime;Drama;Romance,/23wMq1ud7inXhlAkkiQGlfoAO0G.jpg,"Terry Malloy sonha com as glórias do boxe, mas foi convencido pelo corrupto mafioso Johnny Friendly, para quem trabalha, a perder uma luta. Quando Terry presencia um assassinato cometido pelos capangas do chefe, ele se sente responsável pelo crime.",XX,Belas Artes à La Carte;Netflix,2026-07-31
578,tt0073195,Jaws,Tubarão,1975,EUA,Steven Spielberg,124,Terror;Thriller;Aventura,/iD2XVowFgHngYGamCAdq2T44gMr.jpg,"Um terrível ataque a banhistas é o sinal de que a praia da pequena cidade de Amity virou refeitório de um gigantesco tubarão branco, que começa a se alimentar dos turistas. Embora o prefeito queira esconder os fatos da mídia, o xerife local pede ajuda a um ictiologista e a um pescador veterano para caçar o animal. Mas a missão vai ser mais complicada do que eles imaginavam.",XX,Claro video;Telecine,2026-07-31
510,tt0073486,One Flew Over the Cuckoo's Nest,Um Estranho no Ninho,1975,EUA,Miloš Forman,133,Drama,/nqz0NHRmbc57HZdZxi66shMzGKO.jpg,"Randle Patrick McMurphy é um malandro que, após ser preso, se finge de louco para ir a um hospital psiquiátrico e assim esquivar-se a uma porção de trabalhos forçados na prisão. Lá ele começa a influenciar os outros internos e começa a sofrer oposição da cruel e sádica enfermeira Mildred Ratched. Com forte poder persuasivo, McMurphy instaura uma reviravolta na clínica, não sabendo o que isto pode lhe custar.",XX,,2026-07-31
947,tt0056172,Lawrence of Arabia,Lawrence da Arábia,1962,Reino Unido,David Lean,216,Aventura;História;Guerra,/r0xZR5ENEc8Pp2ULhkP4lgUWk8Y.jpg,"Graças ao seu conhecimento dos beduínos, o oficial britânico T.E. Lawrence é enviado à Arábia para encontrar o príncipe Faisal e servir de ligação entre árabes e ingleses na luta contra os turcos. Com a ajuda do nativo xerife Ali, Lawrence se rebela contra as ordens de seus superiores e enfrenta uma jornada através do deserto para atacar um porto turco bem protegido.",XX,Netflix,2026-07-31
274,tt0102926,The Silence of the Lambs,O Silêncio dos Inocentes,1991,EUA,Jonathan Demme,118,Crime;Thriller;Drama,/5fCrBDJLHxywiFr19o4aOWf92VN.jpg,"Clarice Starling é uma das melhores estudantes da academia de treinamento do FBI. Jack Crawford quer que Clarice entreviste o Dr. Hannibal Lecter, um psiquiatra brilhante e também um psicopata violento, que cumpre prisão perpétua por vários atos de assassinato e canibalismo. Crawford acredita que Lecter pode ter uma visão em um caso e que Starling, como uma mulher jovem e atraente, pode ser a isca para atraí-lo.",XX,MGM Plus;MGM+;MUBI;Paramount+,2026-07-31
1891,tt0080684,The Empire Strikes Back,Guerra nas Estrelas: O Império Contra-Ataca,1980,EUA,Irvin Kershner,124,Aventura;Ação;Ficção científica,/dLGT8b4Ut10z44uYLaip4QiwKta.jpg,"As forças imperais comandadas por Darth Vader lançam um ataque contra os membros da resistência, que são obrigados a fugir. Enquanto isso Luke Skywalker tenta encontrar o Mestre Yoda, que poderá ensiná-lo a dominar a ""Força"" e torná-lo um cavaleiro jedi. No entanto, Darth Vader planeja levá-lo para o lado negro da ""Força"".",XX,Disney Plus,2026-07-31
522,tt0109707,Ed Wood,Ed Wood,1994,EUA,Tim Burton,127,Comédia;Drama;História,/n8SrO3WbyuY2b6KazogqbQF348C.jpg,"Um diretor ambicioso, porém problemático, se esforça ao máximo para realizar o seu sonho, apesar da falta de apoio.",XX,Disney Plus,2026-07-31
753,tt0062952,Faces,Faces,1968,EUA,John Cassavetes,130,Drama,/qTkhxFQ0o6DEtTtPXkv4IA5M90J.jpg,"Richard Frost (John Marley) resolveu deixar sua esposa, Maria (Lynn Carlin), para se encontrar com a jovem Jeannie Rapp (Gena Rowlands), que conheceu recentemente em um bar. Maria, por sua vez, decide ir a uma boate, onde se deixa seduzir por um garoto de programa.",XX,Sun Nxt,2026-07-31
703,tt0075686,Annie Hall,"Noivo Neurótico, Noiva Nervosa",1977,EUA,Woody Allen,93,Comédia;Drama;Romance,/u6N75JTpwdBJeQwCkNz9E05Yuj0.jpg,"Alvy Singer, um humorista judeu e divorciado que faz análise há 15 anos, acaba se apaixonando por Annie Hall, uma cantora em início de carreira com uma cabeça um pouco complicada. Em um curto espaço de tempo eles estão morando juntos, mas, depois de um certo período, crises conjugais começam a surgir entre os dois.",XX,MGM Plus;MGM+;Oldflix,2026-07-31
475,tt0061418,Bonnie and Clyde,Bonnie e Clyde: Uma Rajada de Balas,1967,EUA,Arthur Penn,111,Crime;Drama,/9xdGGc7RSe45SnfEIeQ4V7D4W7e.jpg,"Durante a Grande Depressão, Bonnie Parker conhece Clyde Barrow, um ex-presidiário que foi solto por bom comportamento, quando este tenta roubar o carro de sua mãe. Atraída pelo rapaz, ela o acompanha. Ambos iniciam uma carreira de crimes, assaltando bancos e roubando automóveis.",XX,,2026-07-31
994,tt0067800,Straw Dogs,Sob o Domínio do Medo,1971,EUA / Reino Unido,Sam Peckinpah,118,Thriller;Drama;Crime,/bozlKsBX8mvNiBUEtJRsNLFSaLi.jpg,"David Sumner (Dustin Hoffman) é um acadêmico americano muito calmo. Ele se casa com a inglesa Amy (Susan George) e, buscando fugir do estilo de vida da cidade grande, os dois se mudam para a zona rural da Cornualha, onde Amy cresceu. Ali, David não é bem acolhido pela população, sobretudo pelos homens. As provocações se tornam cada vez mais agressivas e um evento brutal poderá despertar o lado espantosamente violento de David.",XX,,2026-07-31
1092,tt0041959,The Third Man,O 3º Homem,1949,Reino Unido,Carol Reed,104,Thriller;Mistério,/B1MT9bSEfrSnCuNRDj8dRbiuY1.jpg,"Um escritor americano chega na Viena pós segunda guerra e descobre que o amigo que iria encontrá lo foi morto sobre circunstâncias misteriosas. Ao investigar o que de fato aconteceu, ele descobre uma trama que envolve o mercado negro de armas, espionagem internacional e uma sedutora jovem.",XX,Artiflix;Belas Artes à La Carte;Filmicca;Looke,2026-07-31
